Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1f3d,104849.82,8744.485,4,6,18,0,,29,17,18.28,6.0,Standard,1439.21,37.4007554870406,21 Years and 9 Months,Yes,0.0,150.8192493684439,High_spent_Medium_value_payments,973.6292506315559,2023-02-01
CUS_0x204a,65410.68,5282.89,9,10,33,6,"Student Loan, Student Loan, Debt Consolidation Loan, Not Specified, Auto Loan, and Auto Loan",26,19,27.3,8.0,_,2996.6,34.09697275555799,6 Years and 5 Months,Yes,299.01111996837034,__10000__,High_spent_Medium_value_payments,282.80767264384997,2023-02-01
CUS_0x2108,40306.66,3532.888333333334,8,7,25,9,"Auto Loan, Student Loan, Auto Loan, Auto Loan, Home Equity Loan, Personal Loan, Not Specified, Payday Loan, and Credit-Builder Loan",48,23,5.82,13.0,Bad,2089.29,30.27378837543493,5 Years and 11 Months,NM,200.10757806850543,__10000__,Low_spent_Medium_value_payments,323.52144713664035,2023-02-01
CUS_0x2168,21523.025,1974.5854166666668,5,7,1,1,Personal Loan,5,2_,3.2,2.0,Good,439.35,27.7574815676672,30 Years and 10 Months,No,16.196489871932414,169.30200298277197,Low_spent_Medium_value_payments,291.96004881196234,2023-02-01
CUS_0x2171,22015.68,2037.64,6,5,7,5,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",27,12,17.68,7.0,Standard,775.52,28.83413373345931,12 Years and 10 Months,Yes,74.74171041177064,54.54246347802529,High_spent_Medium_value_payments,324.47982611020404,2023-02-01
CUS_0x2174,94934.94,8039.245,2,5,3,4,"Student Loan, Auto Loan, Student Loan, and Home Equity Loan",11,11,6.83,0.0,Good,975.21,30.479554343979487,23 Years and 4 Months,No,289.8410539850042,477.69892607400186,Low_spent_Large_value_payments,306.384519940994,2023-02-01
CUS_0x21b6,33057.46,2836.788333333333,4,3,12,2,"Personal Loan, and Payday Loan",27,10,7.08,4.0,Standard,954.98,34.2120594061438,32 Years and 6 Months,No,28.90233878530513,191.6853150883739,High_spent_Small_value_payments,323.0911794596543,2023-02-01
CUS_0x2216,16559.985,1268.99875,1,4,2,1,Not Specified,17,10,9.6,3.0,Good,680.86,40.416054360432575,18 Years and 2 Months,No,10.26343838509475,28.312713583813824,High_spent_Medium_value_payments,338.32372303109145,2023-02-01
CUS_0x2218,34700.16,3075.6800000000007,7,6,30,5,"Student Loan, Auto Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",15,23,8.55,10.0,Bad,1900.43,34.0754827108049,9 Years and 5 Months,Yes,109.50299762279492,51.641730713952505,High_spent_Medium_value_payments,396.4232716632527,2023-02-01
CUS_0x227e,58729.36,5114.113333333334,4,3,15,5,"Payday Loan, Auto Loan, Not Specified, Auto Loan, and Not Specified",6,2080,19.48,5.0,Standard,1568.33,35.44940672776897,10 Years and 3 Months,Yes,166.19015498183705,102.17228064932215,!@9#%8,503.0488977021743,2023-02-01
CUS_0x229f,20261.85,1598.4875,7,7,16,7,"Student Loan, Mortgage Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Auto Loan, and Debt Consolidation Loan",54,17,9.09,10.0,Bad,1300.71,26.98418245698652,14 Years and 9 Months,Yes,96.40963543098312,72.2251947000315,Low_spent_Small_value_payments,281.2139198689854,2023-02-01
CUS_0x22bc,21129.11_,1852.759166666667,5,5,6,0,,22,2801,5.91,1.0,_,886.72,38.71219764656697,21 Years and 9 Months,No,0.0,163.91552246043815,Low_spent_Small_value_payments,311.3603942062285,2023-02-01
CUS_0x2344,54838.44_,4336.87,9,5,31,3,"Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",46,12,17.56,11.0,Standard,2111.86,38.18248020530154,9 Years and 3 Months,NM,108.62639534189952,264.6435536264583,Low_spent_Small_value_payments,350.41705103164213,2023-02-01
CUS_0x2363,38038.59,3011.8825,2,3,10,2,"Personal Loan, and Credit-Builder Loan",1,0,8.63,4.0,Good,298.09,30.939883236446143,27 Years and 4 Months,NM,38.45595246748832,179.92199798967445,Low_spent_Large_value_payments,352.81029954283724,2023-02-01
CUS_0x236b,18393.51_,1689.693737193864,9,10,29,5,"Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Auto Loan",55,16,21.02,10.0,_,2604.09,32.18131204936112,4 Years and 10 Months,Yes,115.30369402844912,152.04465322485518,Low_spent_Large_value_payments,230.02966555283143,2023-02-01
CUS_0x23c5,93293.13,7807.427500000002,4,5,2,4,"Mortgage Loan, Auto Loan, Debt Consolidation Loan, and Auto Loan",12,10,8.27,4.0,Good,1448.6,25.408728033722788,25 Years and 0 Months,No,156.21239915726213,603.7115437779497,Low_spent_Medium_value_payments,300.8188070647883,2023-02-01
CUS_0x24b2,33226.58,2928.8816666666667,271,4,12,7,"Not Specified, Payday Loan, Personal Loan, Not Specified, Personal Loan, Mortgage Loan, and Not Specified",9,12,17.26,9.0,Standard,2090.35,35.68416759534642,6 Years and 3 Months,Yes,168.4221393241955,195.4723614584688,High_spent_Small_value_payments,188.99366588400238,2023-02-01
CUS_0x24d7,58166.6,5117.216666666666,6,8,28,9,"Home Equity Loan, Payday Loan, Credit-Builder Loan, Not Specified, Personal Loan, Auto Loan, Not Specified, Student Loan, and Credit-Builder Loan",26,17,29.19,9.0,Bad,3331.54,29.83075092500545,8 Years and 7 Months,Yes,319.1136390091478,439.5684519745021,!@9#%8,43.039575683016665,2023-02-01
CUS_0x25d8,43508.74,3397.728333333333,0,3,1,2,"Debt Consolidation Loan, and Credit-Builder Loan",7,10,6.17,5.0,_,54.17,27.125484822535647,28 Years and 0 Months,No,68.82170473665431,__10000__,High_spent_Medium_value_payments,426.416388194192,2023-02-01
CUS_0x2602,59448.04,4339.36172987997,9,7,23,6,"Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",35,21,1.0499999999999998,6.0,Bad,3825.82,39.361032144881776,13 Years and 11 Months,Yes,714.4760345746005,92.74095748670136,High_spent_Large_value_payments,450.4249447253946,2023-02-01
CUS_0x2694,8952.155,466.01291666666674,6,3,14,2,"Payday Loan, and Mortgage Loan",23,9,11.26,11.0,Standard,2061.66,26.732157238301216,10 Years and 10 Months,Yes,11.552516989636908,32.49628076542716,Low_spent_Medium_value_payments,282.55249391160265,2023-02-01
CUS_0x269b,82757.96,6692.496666666668,6,9,30,6,"Home Equity Loan, Payday Loan, Personal Loan, Home Equity Loan, Mortgage Loan, and Mortgage Loan",61,18,19.09,14.0,Bad,4340.03,34.522899626116725,5 Years and 6 Months,Yes,384.751743998896,386.77596568897786,Low_spent_Large_value_payments,167.72195697879266,2023-02-01
CUS_0x269f,140964.08,11749.006666666664,5,7,2,3,"Debt Consolidation Loan, Auto Loan, and Home Equity Loan",14,11,11.96,113.0,Good,1101.6,40.692478768071965,24 Years and 9 Months,No,292.70156621600984,170.38747700939737,High_spent_Large_value_payments,951.8116234412596,2023-02-01
CUS_0x26e3,64845.8,5574.816666666668,5,6,12,2,"Credit-Builder Loan, and Student Loan",15,11,7.13,6.0,Standard,528.95,26.340958026974487,6 Years and 4 Months,NM,75.91347210013355,101.14559250982671,High_spent_Medium_value_payments,630.4226020567064,2023-02-01
CUS_0x26f8,29374.77,2377.8975,3,7,6,2,"Student Loan, and Payday Loan",23,15,16.65,7.0,Standard,1189.37,35.68771723561059,20 Years and 3 Months,Yes,40.26407406013254,158.488561620771,!@9#%8,329.0371143190965,2023-02-01
CUS_0x2742,8557.39,797.1158333333333,8,6,22,2,"Mortgage Loan, and Credit-Builder Loan",41,13,14.64,11.0,Bad,1767.29,35.00823841479808,12 Years and 0 Months,NM,13.16840380603193,47.756501982866276,!@9#%8,308.7866775444351,2023-02-01
CUS_0x27ae,120061.95,9477.501739006791,3,5,9,2,"Debt Consolidation Loan, and Personal Loan",13,7,5.39,6.0,Good,803.03,32.20067459006604,24 Years and 2 Months,No,592.2976884230274,854.4697650099974,Low_spent_Medium_value_payments,283.3095575601826,2023-02-01
CUS_0x284f,9620.965,782.7470833333333,10,7,24,2,"Auto Loan, and Mortgage Loan",53,17,3.7,7.0,Bad,1355.28,36.46640969749474,12 Years and 2 Months,Yes,9.675865767444485,10.602163743770618,High_spent_Large_value_payments,297.99667882211827,2023-02-01
CUS_0x287f,19338.105,1569.50875,0,1426,8,2,"Debt Consolidation Loan, and Personal Loan",7,10,9.85,5.0,Good,921.21,32.221624719979744,20 Years and 10 Months,No,18.790658109540598,133.79526276523995,Low_spent_Small_value_payments,294.36495412521947,2023-02-01
CUS_0x2951,19441.41,1386.1175,9,8,31,2_,"Mortgage Loan, and Debt Consolidation Loan",39,22,3.43,10.0,Bad,2577.35,28.89976536744637,16 Years and 10 Months,Yes,22.390314860172943,108.28520041414923,Low_spent_Medium_value_payments,299.10303827793905,2023-02-01
CUS_0x2985,19277.13,1891.4275,0,1,11,1,Not Specified,6,11,4.45,5.0,Good,935.74,30.90217683124831,22 Years and 3 Months,No,8.039939020263716,71.08914650015873,High_spent_Medium_value_payments,360.01366447957747,2023-02-01
CUS_0x2a79,88606.92,7517.91,5,5,9,-100,Auto Loan,18,12,11.66,0.0,Standard,518.87,39.13413828353504,27 Years and 8 Months,No,61.24107455089951,318.94656962451825,Low_spent_Medium_value_payments,651.6033558245822,2023-02-01
CUS_0x2b3c,35751.93,3133.3275,5,5,262,0,,1,-1,7.54,0.0,Good,380.52,35.918944732114866,30 Years and 6 Months,No,0.0,49.4318605731111,High_spent_Medium_value_payments,513.9008894268891,2023-02-01
CUS_0x2bc8,7981.735,893.1445833333332,10,7,24,6,"Payday Loan, Personal Loan, Personal Loan, Auto Loan, Auto Loan, and Auto Loan",29,16,15.3,12.0,Bad,4829.8,40.76575183477386,4 Years and 2 Months,Yes,20.325176429650973,70.46453443127184,Low_spent_Medium_value_payments,278.5247474724105,2023-02-01
CUS_0x2bc9,37819.13,3185.5941666666663,0,3,1,4,"Mortgage Loan, Mortgage Loan, Payday Loan, and Payday Loan",9,1,7.63,1.0,Good,754.73,24.55852361035385,27 Years and 8 Months,No,79.44872834098895,252.0297495548122,Low_spent_Large_value_payments,257.08093877086554,2023-02-01
CUS_0x2bcb,38542.22,3351.851666666667,3,4,3043,4,"Personal Loan, Personal Loan, Credit-Builder Loan, and Auto Loan",15,14,7.94,7.0,Standard,674.21,27.237724402236548,31 Years and 10 Months,Yes,85.62579657644783,64.33253688339168,High_spent_Large_value_payments,425.22683320682717,2023-02-01
CUS_0x2bfb,15875.55,1492.9625,6,7,18,7,"Home Equity Loan, Not Specified, Home Equity Loan, Home Equity Loan, Home Equity Loan, Student Loan, and Student Loan",62,12,17.1,8.0,Standard,2465.73,27.239406066350107,10 Years and 6 Months,Yes,89.76562703101408,__10000__,Low_spent_Large_value_payments,242.71228574563344,2023-02-01
CUS_0x2cad,36592.92,2904.41,8,7,9,2,"Not Specified, and Debt Consolidation Loan",33,13,4.98,4.0,Standard,1301.92,25.00414042481978,23 Years and 3 Months,Yes,43.28294046828422,54.95079476206698,High_spent_Medium_value_payments,442.2072647696488,2023-02-01
CUS_0x2cc2,39566.48,3050.206666666667,10,8,17,3,"Mortgage Loan, Personal Loan, and Not Specified",29,14,6.15,7.0,_,1917.58,28.013233368554715,6 Years and 11 Months,Yes,63.70828191554105,189.29901277928573,Low_spent_Small_value_payments,342.0133719718399,2023-02-01
CUS_0x2d1e,44590.1,3605.841666666666,5,5,8,1,Auto Loan,7,7,-4.49,2.0,Good,555.48,26.11935445570076,21 Years and 11 Months,NM,33.797192831899984,80.75595476181563,High_spent_Large_value_payments,486.03101907295115,2023-02-01
CUS_0x2dbf,101583.48,8648.289999999999,5,7,10,4,"Payday Loan, Student Loan, Payday Loan, and Debt Consolidation Loan",8,10,4.89,5.0,Standard,50.93,28.06852884866253,24 Years and 4 Months,No,190.8110171189076,__10000__,High_spent_Large_value_payments,734.5778251920817,2023-02-01
CUS_0x2dc0,34378.42,2628.8683333333333,6,9,18,2,"Not Specified, and Debt Consolidation Loan",42,13,26.28,17.0,Standard,1471.32,27.90816175374195,11 Years and 5 Months,Yes,37.65096727506816,110.82240903545136,Low_spent_Small_value_payments,404.4134570228138,2023-02-01
CUS_0x2de3,20515.94,1649.6616666666666,7,5,15,2,"Mortgage Loan, and Payday Loan",25,19,7.47,6.0,Standard,878.79,33.40137778931408,15 Years and 8 Months,No,20.774306305542108,64.20784408019661,Low_spent_Small_value_payments,369.98401628092796,2023-02-01
CUS_0x2e6e,33447.42,2859.285,8,5,13,3,"Credit-Builder Loan, Mortgage Loan, and Auto Loan",4,9,18.88,7.0,_,1571.52,32.911527019719856,12 Years and 11 Months,NM,60.51356730337264,57.21881524566636,High_spent_Large_value_payments,408.1961174509609,2023-02-01
CUS_0x2ed5,76577.84,6597.486666666668,4,4,19,7,"Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Mortgage Loan, and Personal Loan",18,19,13.01,10.0,Standard,2291.05,31.05006349298328,8 Years and 8 Months,Yes,286.82453584444767,125.08628596503037,High_spent_Large_value_payments,487.8378448571887,2023-02-01
CUS_0x3033,97635.87,6907.982008755577,3,4,12,3,"Student Loan, Personal Loan, and Auto Loan",18,11,7.17,4.0,Good,1298.97,35.302763767556456,25 Years and 11 Months,No,1203.2061418751962,798.2883353663057,Low_spent_Small_value_payments,67.5782640029197,2023-02-01
CUS_0x3053,14439.78,959.315,5,4,16,3,"Student Loan, Student Loan, and Mortgage Loan",16,20,11.85,5.0,_,455.46,30.351267081387896,20 Years and 0 Months,Yes,20.171701599338363,45.88035353394695,Low_spent_Medium_value_payments,309.8794448667147,2023-02-01
CUS_0x3061,17082.685_,1695.5570833333334,5,7,356,6,"Home Equity Loan, Payday Loan, Not Specified, Student Loan, Payday Loan, and Student Loan",28,21,8.42,4.0,_,560.63,25.265019441274585,7 Years and 9 Months,Yes,80.69204034804656,52.87854468693251,High_spent_Small_value_payments,295.98512329835427,2023-02-01
CUS_0x30df,122579.04_,10510.92,1,3,1,4,"Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",13,7,9.98,7.0,Good,1421.67,38.493475230386274,24 Years and 5 Months,No,207.00407351489392,366.1055813257812,High_spent_Small_value_payments,737.9823451593251,2023-02-01
CUS_0x316e,79504.56,6542.38,7,5,20,7,"Personal Loan, Auto Loan, Credit-Builder Loan, Home Equity Loan, Credit-Builder Loan, Payday Loan, and Credit-Builder Loan",17,16,10.71,12.0,Bad,2512.59,28.359043557582662,8 Years and 6 Months,Yes,269.4365972874258,97.13586010588652,High_spent_Large_value_payments,527.6655426066877,2023-02-01
CUS_0x3295,16381.95,883.0800832573731,7,6,14,0,,18,18,11.43,7.0,Standard,1493.68,34.014757494502355,17 Years and 3 Months,Yes,199.08241674262715,96.13973163630959,Low_spent_Small_value_payments,302.07651836369035,2023-02-01
CUS_0x32dc,14619.585,1005.29875,7,858,19,1,Personal Loan,21,18,3.82,5.0,Standard,125.33,38.88318904668608,18 Years and 6 Months,Yes,11.620889130794543,89.1844210615168,Low_spent_Medium_value_payments,279.7245648076887,2023-02-01
CUS_0x32fb,55877.54,4477.461666666667,4,5,11,1,Personal Loan,25,11,10.38,8.0,Standard,592.24,34.05153094759858,22 Years and 8 Months,Yes,46.35492672552254,185.90023118393208,High_spent_Small_value_payments,475.49100875721217,2023-02-01
CUS_0x3393,99363.88,8222.323333333334,6,3,15,1,Debt Consolidation Loan,7,9,18.67,9.0,Standard,1099.31,27.261449479290945,31 Years and 3 Months,Yes,57.37360802558504,291.05210682333853,High_spent_Medium_value_payments,723.8066184844098,2023-02-01
CUS_0x33aa,35843.92,3005.9933333333333,10,10,34,6,"Student Loan, Auto Loan, Not Specified, Mortgage Loan, Credit-Builder Loan, and Student Loan",22,19,_,12.0,_,3901.4,38.38832373529065,3 Years and 0 Months,Yes,156.66673286465522,260.608774489129,Low_spent_Small_value_payments,173.3238259795491,2023-02-01
CUS_0x33de,16340.12_,1275.6766666666667,10,9,16,5,"Auto Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, and Personal Loan",56,17,18.18,9.0,Bad,3761.85,35.38572844922549,6 Years and 3 Months,Yes,41.16198161285054,97.70337821147795,Low_spent_Large_value_payments,258.7023068423382,2023-02-01
CUS_0x33f9,8052.79_,961.0658333333332,8,7,24,8,"Student Loan, Not Specified, Debt Consolidation Loan, Not Specified, Auto Loan, Payday Loan, Debt Consolidation Loan, and Personal Loan",48,23,20.28,12.0,_,3937.86,24.805767476197303,6 Years and 10 Months,Yes,29.24052455412561,54.74977174383825,Low_spent_Small_value_payments,302.11628703536945,2023-02-01
