Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x20e4,34500.97,3046.080833333333,5,1,3,4,"Payday Loan, Mortgage Loan, Debt Consolidation Loan, and Credit-Builder Loan",3,11,4.4,3.0,Good,1334.54,32.7405610385422,20 Years and 9 Months,No,71.80862965018741,113.57795145618219,High_spent_Medium_value_payments,369.2215022269637,2023-10-01
CUS_0x215f,29764.37,2500.3641666666667,7,7,12,2,"Mortgage Loan, and Payday Loan",13,1820,11.35,0.0,Standard,1154.86,31.886596318900448,28 Years and 5 Months,Yes,33.1469955912622,247.89758259895402,Low_spent_Small_value_payments,258.99183847645054,2023-10-01
CUS_0x216a,45472.2,3693.35,6,10,23,4,"Not Specified, Mortgage Loan, Personal Loan, and Student Loan",46,16_,4.44,11.0,_,1322.15,32.28962169513329,10 Years and 3 Months,Yes,111.74634659322322,223.87162854714612,Low_spent_Medium_value_payments,313.7170248596307,2023-10-01
CUS_0x22b3,66174.84,5263.57,8,7,18,4,"Student Loan, Personal Loan, Not Specified, and Auto Loan",19,10,11.23,4.0,Standard,951.18,39.60295461407316,21 Years and 0 Months,No,150.9081877807035,112.62330686725063,!@9#%8,512.8255053520459,2023-10-01
CUS_0x22e3,41516.64,3368.72,8,8,17,5,"Home Equity Loan, Not Specified, Payday Loan, Auto Loan, and Personal Loan",54,17,10.35,11.0,Bad,1597.61,33.179629011956614,20 Years and 5 Months,Yes,142.31648322358274,182.05341722742344,Low_spent_Medium_value_payments,292.5020995489938,2023-10-01
CUS_0x2391,76154.56,6272.739428904632,7,8,26,6,"Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, Payday Loan, and Personal Loan",44,23_,5.03,9.0,Bad,2144.36,36.052719611525866,14 Years and 0 Months,Yes,481.5973228370983,145.20324513821348,High_spent_Large_value_payments,416.99466978672126,2023-10-01
CUS_0x23a8,47523.0,4123.25,6,9,4254,7,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",22,14,7.64,8.0,Standard,2101.96,27.612834847042645,8 Years and 0 Months,Yes,273.34190506055097,517.7383937154193,Low_spent_Small_value_payments,315.51721837685,2023-10-01
CUS_0x23b5,9491.02,865.9183333333334,9,9,24,6,"Payday Loan, Payday Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, and Debt Consolidation Loan",32,24,7.91,7.0,Bad,4836.24,32.15231028405832,3 Years and 10 Months,Yes,26.27051721841384,52.9907440115636,Low_spent_Small_value_payments,297.33057210335585,2023-10-01
CUS_0x24b9,49228.35000000001,4210.3625,9,7,15,7,"Personal Loan, Not Specified, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Home Equity Loan, and Not Specified",60,22,9.72,12.0,Bad,2639.26,27.86115733389407,14 Years and 3 Months,Yes,199.4342647056631,173.82552241323037,!@9#%8,307.77646288110657,2023-10-01
CUS_0x24d4,41797.94,3618.161666666667,1,191,3,3,"Not Specified, Payday Loan, and Payday Loan",4,2,5.36,9.0,Good,1253.67,25.49100896309556,30 Years and 9 Months,No,73.43045136259559,217.66158882825283,Low_spent_Small_value_payments,360.7241264758184,2023-10-01
CUS_0x24df,101275.8,8537.65,4,7,6,0,,23,8,16.71,10.0,Standard,616.95,24.45664718329556,32 Years and 8 Months,Yes,0.0,779.396125612653,Low_spent_Large_value_payments,344.36887438734703,2023-10-01
CUS_0x253c,49128.9,4231.074999999999,8,3,29,6,"Not Specified, Payday Loan, Personal Loan, Home Equity Loan, Personal Loan, and Auto Loan",11,12,18.880000000000006,7.0,Standard,2574.1,37.83616702862741,14 Years and 5 Months,Yes,169.5292210820439,98.50778274220104,High_spent_Medium_value_payments,405.07049617575484,2023-10-01
CUS_0x2594,156687.16,13095.263333333334,2,3,7,1_,Payday Loan,0,5,-0.4800000000000004,7.0,_,500.94,43.89152940844862,33 Years and 0 Months,No,80.57653205798911,607.5645606287875,Low_spent_Small_value_payments,911.3852406465567,2023-10-01
CUS_0x2595,14688.4,1056.0333333333333,7,6,8,3,"Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",27,15,14.68,5.0,Standard,936.02,23.634675185151835,11 Years and 6 Months,Yes,24.35419766532491,49.287452642212436,High_spent_Small_value_payments,291.961683025796,2023-10-01
CUS_0x2671,90794.28,7737.19,5,4,5,3,"Student Loan, Mortgage Loan, and Not Specified",23,17,10.34,9.0,_,622.21,28.28602007952294,17 Years and 11 Months,Yes,166.9189820470942,53.61777036374675,High_spent_Large_value_payments,793.1822475891589,2023-10-01
CUS_0x26a1,36533.3,3307.441666666667,4,5,18,1,Student Loan,6,15,17.14,12.0,_,499.85,32.897936625184286,19 Years and 6 Months,Yes,22.015359995412744,236.69844425255212,Low_spent_Small_value_payments,362.0303624187019,2023-10-01
CUS_0x26e0,14528.81,1106.7341666666666,6,4,20,2,"Mortgage Loan, and Student Loan",3,16,10.84,12.0,Standard,67.59,24.59710850671503,9 Years and 4 Months,Yes,15.895561487944226,64.65408400508481,High_spent_Small_value_payments,290.12377117363764,2023-10-01
CUS_0x272c,12585.205_,919.7670833333334,8,6,18,3_,"Payday Loan, Debt Consolidation Loan, and Personal Loan",21,18,12.33,13.0,Standard,1259.3,35.11590601526444,14 Years and 3 Months,Yes,24.40861896692875,53.87624398270618,Low_spent_Medium_value_payments,309.33022609591205,2023-10-01
CUS_0x2734,14135.23,1415.9358333333332,9,5,21,7,"Auto Loan, Personal Loan, Student Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, and Mortgage Loan",39,25,29.49,7.0,Bad,4671.72,29.502280093717182,7 Years and 11 Months,Yes,68.24048935713228,61.6233719451873,Low_spent_Large_value_payments,281.72972203101375,2023-10-01
CUS_0x275e,105860.04,8996.67,5,5,13,2,"Payday Loan, and Student Loan",9,13,11.09,9.0,_,224.7,37.0510247118628,17 Years and 6 Months,Yes,103.05856684084388,776.0683323402948,Low_spent_Small_value_payments,310.5401008188612,2023-10-01
CUS_0x27d5,34872.34,2751.028333333333,5,4,6,2_,"Student Loan, and Payday Loan",25,15,4.7,3.0,_,1375.96,26.651412434715013,30 Years and 10 Months,No,32.56399819657301,354.9705041177823,Low_spent_Small_value_payments,177.56833101897809,2023-10-01
CUS_0x2858,123936.16,10558.013333333334,4,3,18,0,,13,15,8.46,3.0,Standard,738.13,39.53823407884261,30 Years and 0 Months,NM,0.0,1060.434003610256,!@9#%8,275.36732972307755,2023-10-01
CUS_0x288d,30748.93,2572.410833333333,1,6,12,2,"Payday Loan, and Home Equity Loan",10,3,4.21,9.0,_,860.97,32.189417772805704,19 Years and 6 Months,No,43.72777398675976,269.9842239201228,Low_spent_Small_value_payments,233.52908542645082,2023-10-01
CUS_0x289d,15913.015,1549.084583333333,6,7,17,0,,21,17,16.14,1.0,Standard,1347.17,33.73401011366855,29 Years and 11 Months,Yes,0.0,133.29712293383926,Low_spent_Large_value_payments,291.61133539949407,2023-10-01
CUS_0x2924,48151.86,4098.655000000002,4,5,20,4,"Credit-Builder Loan, Auto Loan, Payday Loan, and Debt Consolidation Loan",21,9,14.94,8.0,_,2083.32,28.67872731316125,17 Years and 9 Months,Yes,80.82314160569385,40.47188977136377,High_spent_Large_value_payments,528.5704686229424,2023-10-01
CUS_0x2958,130045.95,11053.1625,5,1,3,3,"Payday Loan, Personal Loan, and Student Loan",3,2508,9.99,4.0,_,689.42,23.818624668279675,20 Years and 0 Months,No,237.022079809697,1311.486186238766,Low_spent_Small_value_payments,700.1811164518425,2023-10-01
CUS_0x29e0,62237.13,5350.4275,4,4,5,5,"Personal Loan, Student Loan, Payday Loan, Debt Consolidation Loan, and Not Specified",15,20,11.76,7.0,Standard,2547.59,27.28996212476963,6 Years and 1 Months,Yes,208.92932969105067,185.47797328433515,Low_spent_Small_value_payments,430.63544702461417,2023-10-01
CUS_0x2a03,145934.16,12446.18,0,5,3,1,Personal Loan,20,3,9.42,3.0,_,1334.34,25.46101313379152,17 Years and 4 Months,No,113.51602958470164,1388.9504028103104,Low_spent_Small_value_payments,32.15156760498826,2023-10-01
CUS_0x2a15,86771.08,7174.923333333332,8,3,18,5,"Personal Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",29,19,19.24,8.0,Standard,85.79,35.01782870448998,13 Years and 6 Months,Yes,218.81931419303203,281.90493406386,Low_spent_Small_value_payments,506.76808507644137,2023-10-01
CUS_0x2a66,31276.27,2540.355833333333,6,3,14,1,Credit-Builder Loan,6,5,7.68,3.0,Standard,1275.06,24.32349205090412,24 Years and 4 Months,NM,16.327466291720913,95.89324644440259,High_spent_Small_value_payments,401.8148705972098,2023-10-01
CUS_0x2a6b,44308.67,3519.3891666666664,5,3,9,0,,12,9,4.3,9.0,Good,1394.14,27.26515676987985,19 Years and 9 Months,No,0.0,122.39157509805504,Low_spent_Large_value_payments,527.5524404676976,2023-10-01
CUS_0x2b2a,59226.15,4780.5125,7,4,7,3,"Student Loan, Auto Loan, and Not Specified",18,13,8.7,3.0,Good,710.49,37.14052434785263,25 Years and 9 Months,No,94.8841567962378,93.28219388911141,High_spent_Large_value_payments,529.8848993146506,2023-10-01
CUS_0x2b39,45764.14,3975.678333333333,6,5,11,2,"Debt Consolidation Loan, and Credit-Builder Loan",6,14,9.31,3.0,_,146.1,23.635534878322066,31 Years and 4 Months,No,62.19456893612372,519.1207684502987,Low_spent_Small_value_payments,106.25249594691091,2023-10-01
CUS_0x2b61,33606.82,3025.568333333333,7,5,19,-100,,27,9,4.36,2.0,Standard,1295.38,35.511705318596675,24 Years and 5 Months,Yes,0.0,70.81388506123595,!@9#%8,471.7429482720974,2023-10-01
CUS_0x2bba,74502.36,6000.53,7,6,11,3,"Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",24,14,8.45,6.0,Standard,1437.07,33.493594655474574,10 Years and 7 Months,NM,169.65761988810038,104.67059851709621,High_spent_Large_value_payments,565.7247815948034,2023-10-01
CUS_0x2bd2,38155.64,2933.6366666666668,3,4,5,1,Home Equity Loan,8,1,1.63,6.0,Good,129.15,34.49996714491634,33 Years and 8 Months,No,23.21341947815388,270.7787321584488,Low_spent_Small_value_payments,289.371515030064,2023-10-01
CUS_0x2ca8,126026.19,10704.1825,0,7,2,-100,"Credit-Builder Loan, Personal Loan, and Student Loan",13,3,8.61,4.0,Good,1475.49,40.68960532180367,29 Years and 11 Months,No,250.11697198638583,85.42924812484486,High_spent_Large_value_payments,974.8720298887697,2023-10-01
CUS_0x2d03,15516.87_,1396.0725,5,3,10,0,,11,8,1.57,1.0,Good,43.6,31.461706229904884,18 Years and 4 Months,No,0.0,52.44700877830647,Low_spent_Medium_value_payments,367.1602412216935,2023-10-01
CUS_0x2d62,10024.25_,812.6367936563278,9,5,22,8,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Not Specified, Personal Loan, Not Specified, Payday Loan, and Mortgage Loan",43,2323,19.82,14.0,Bad,3038.04,26.575871616057164,8 Years and 2 Months,NM,108.54608285536531,93.22417228747163,Low_spent_Small_value_payments,220.88253453416849,2023-10-01
CUS_0x2d88,97420.86,7838.405,6,7,20,4,"Personal Loan, Personal Loan, Credit-Builder Loan, and Student Loan",22,15,1.08,6.0,Standard,619.58,24.19217827876448,28 Years and 8 Months,No,179.02114630812974,381.6875127611006,Low_spent_Large_value_payments,493.13184093076967,2023-10-01
CUS_0x2de1,44120.8,3468.7333333333336,2,3,12,3,"Personal Loan, Student Loan, and Payday Loan",5,0,0.46,2.0,Good,15.47,38.937293863953656,27 Years and 11 Months,No,87.40729091194369,81.25544877967026,!@9#%8,438.2105936417194,2023-10-01
CUS_0x2f31,31460.89,2480.7408333333333,3,4,2,1,Student Loan,7,4,8.43,3.0,Good,661.01,36.77235630293899,28 Years and 2 Months,No,23.86391354085298,36.56771988040103,High_spent_Medium_value_payments,437.6424499120793,2023-10-01
CUS_0x2f77,107199.66,8795.305,8,3,17,3,"Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",5,15,18.03,8.0,Standard,1200.93,35.409526798600915,15 Years and 9 Months,Yes,252.3002450682584,211.47807413065811,High_spent_Small_value_payments,675.7521808010836,2023-10-01
CUS_0x2faa,46092.75,3683.0625,9,6,24,6,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Not Specified, and Not Specified",46,19,22.19,13.0,Bad,4567.18,31.59987856067572,6 Years and 11 Months,Yes,144.51762508594848,271.68413355052695,Low_spent_Medium_value_payments,232.10449136352463,2023-10-01
CUS_0x305e,34849.62,3202.135,3,5,2,2,"Mortgage Loan, and Credit-Builder Loan",10,4,10.76,8.0,Good,1181.0,25.9739488353567,28 Years and 2 Months,No,53.7435865621091,59.64475164445474,High_spent_Large_value_payments,446.8251617934362,2023-10-01
CUS_0x30b7,9491.025_,768.9187499999998,10,7,15,6,"Home Equity Loan, Mortgage Loan, Payday Loan, Student Loan, Payday Loan, and Home Equity Loan",48,16,17.46,9.0,Bad,3377.48,35.15253792908492,6 Years and 8 Months,Yes,28.879830890308863,84.00237425884639,Low_spent_Small_value_payments,254.00966985084477,2023-10-01
CUS_0x30b9,14696.765,1273.7304166666663,4,4,6,3,"Student Loan, Auto Loan, and Debt Consolidation Loan",2,7,3.96,3.0,Good,531.86,33.42524425293334,20 Years and 0 Months,No,21.488801713545666,33.92390486128173,Low_spent_Medium_value_payments,351.9603350918393,2023-10-01
CUS_0x30bd,20199.46,1520.2883333333332,3,3,6,4,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, and Payday Loan",8,5,8.56,2.0,Good,1357.95,35.67993107440776,19 Years and 11 Months,No,60.042791744786,15.956344788543687,High_spent_Small_value_payments,315.07706913141976,2023-10-01
CUS_0x3108,98983.17,8178.323856266968,4,4,5,3,"Auto Loan, Student Loan, and Student Loan",9,19,18.95,7.0,Standard,296.58,33.50681970713425,23 Years and 10 Months,Yes,481.24257863649706,235.4594008060157,High_spent_Medium_value_payments,681.4314142905181,2023-10-01
CUS_0x312b,73995.12,6043.259999999998,4,4,15,4,"Not Specified, Personal Loan, Personal Loan, and Not Specified",30,15,18.9,12.0,_,1933.79,38.33086970656287,12 Years and 3 Months,NM,190.90715132721945,256.7422544439465,High_spent_Large_value_payments,608.2547790857724,2023-10-01
CUS_0x317a,67049.66,5777.471666666667,224,6,11,4,"Auto Loan, Credit-Builder Loan, Home Equity Loan, and Payday Loan",28,12,17.27,13.0,Standard,1247.9,26.413248307443503,9 Years and 2 Months,Yes,139.38857769250166,170.0881896872879,!@9#%8,538.2703992868773,2023-10-01
CUS_0x3208,165333.72,13867.81,1,3,8,2,"Mortgage Loan, and Mortgage Loan",13,1_,10.46,3.0,_,868.51,24.50094033752469,24 Years and 7 Months,No,189.4662098874316,1328.6737703645226,Low_spent_Medium_value_payments,148.64101974804566,2023-10-01
CUS_0x321c,77165.86,6595.488333333334,0,4,12,1,Auto Loan,2,8,4.23,3.0,_,952.3,27.798608076707357,28 Years and 4 Months,No,47.81008995491285,101.02699335173,High_spent_Large_value_payments,750.7117500266905,2023-10-01
CUS_0x32c7,18873.52,1625.793333333333,8,5,16,2,"Payday Loan, and Mortgage Loan",30,26,4.01,6.0,Bad,2662.69,39.28255777497755,6 Years and 4 Months,Yes,23.83856034773879,66.49170485466266,Low_spent_Small_value_payments,362.24906813093185,2023-10-01
CUS_0x337b,47506.8,4053.9,7,7,28,6,"Student Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",28,19,_,9.0,Bad,1902.31,36.65239235377536,10 Years and 5 Months,Yes,132.9955384824588,136.05779196977446,High_spent_Medium_value_payments,386.3366695477668,2023-10-01
