Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x1298,102080.46,8299.705,5,6,10,4,"Personal Loan, Debt Consolidation Loan, Mortgage Loan, and Debt Consolidation Loan",17,15,11.17,1.0,Standard,89.98,33.24202401455771,24 Years and 4 Months,Yes,223.3990346080027,412.5934587332332,!@9#%8,453.9780066587642,2024-11-01
CUS_0x12a4,78094.28,6755.856666666668,10,7,15,5,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Auto Loan",62,19,6.92,12.0,Bad,1695.41,38.279828162989936,19 Years and 8 Months,Yes,270.63980526897086,68.31523136363974,High_spent_Large_value_payments,576.6306300340561,2024-11-01
CUS_0x138d,88069.62,7552.134999999998,162,7,5,3,"Payday Loan, Mortgage Loan, and Credit-Builder Loan",5,8,13.72,7.0,Good,1096.06,24.55571255159348,21 Years and 7 Months,No,151.48940903843814,693.2090066263067,Low_spent_Small_value_payments,200.5150843352551,2024-11-01
CUS_0x13fb,23537.54,1906.4616666666668,7,4,8,3,"Mortgage Loan, Mortgage Loan, and Auto Loan",16,22,7.13,6.0,Standard,174.06,25.391308476044497,9 Years and 8 Months,Yes,53.55830613914775,60.697820111972504,High_spent_Small_value_payments,336.39004041554637,2024-11-01
CUS_0x1535,31396.36,2469.363333333333,2,3,12,3,"Not Specified, Mortgage Loan, and Not Specified",5,3,11.13,8.0,_,1294.44,28.1957948673722,24 Years and 9 Months,No,70.75495153166449,__10000__,Low_spent_Small_value_payments,218.30936723744333,2024-11-01
CUS_0x1551,16674.01,1342.5008333333333,1,4,5,-100,Auto Loan,11,7,-3.97,4.0,Good,1471.88,25.695562740420968,16 Years and 5 Months,NM,13.632310559757302,39.53110723974938,High_spent_Small_value_payments,341.08666553382665,2024-11-01
CUS_0x158e,36638.43,2807.2025,3,6,20,-100,"Mortgage Loan, Personal Loan, Home Equity Loan, and Student Loan",14,12,14.63,4.0,Standard,110.35,40.38555017230149,21 Years and 11 Months,Yes,120.79370245986615,96.7478465321245,High_spent_Medium_value_payments,313.1787010080094,2024-11-01
CUS_0x15a9,10737.365,884.7804166666666,8,4,14,4,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",18,16,16.61,8.0,Standard,1126.18,38.02931709457293,19 Years and 0 Months,Yes,19.50258105600852,28.45240847947361,High_spent_Small_value_payments,300.52305213118456,2024-11-01
CUS_0x174b,22709.37,2115.4475,6,5,19,2,"Personal Loan, and Debt Consolidation Loan",20,11,17.62,8.0,Standard,412.53,35.801291803190885,26 Years and 8 Months,Yes,77114.0,99.7458312242491,Low_spent_Medium_value_payments,366.36013865373747,2024-11-01
CUS_0x178d,34974.41,2998.534166666667,6,4,18,0,,24,9,8.14,1.0,Standard,505.88,24.67454638003029,32 Years and 0 Months,NM,0.0,190.46145909543029,High_spent_Small_value_payments,369.39195757123633,2024-11-01
CUS_0x1799,17098.88,1555.906666666667,7,4,9,4,"Debt Consolidation Loan, Payday Loan, Personal Loan, and Payday Loan",13,20,7.14,5.0,Standard,1408.73,38.87421077448713,26 Years and 4 Months,Yes,51.67002068288708,122.36722886451452,Low_spent_Small_value_payments,271.5534171192651,2024-11-01
CUS_0x1835,34888.64,2771.3866666666668,5,5,20,3,"Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",29,16,17.08,6.0,_,817.6,24.7701516213974,8 Years and 11 Months,Yes,46.09169698112407,96.82983022297876,High_spent_Small_value_payments,394.2171394625638,2024-11-01
CUS_0x1837,34180.94_,2685.411666666667,6,5,19,7,"Home Equity Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, and Payday Loan",62,22,-3.37,10.0,Bad,3375.66_,25.155426035044247,8 Years and 1 Months,Yes,135.85229511509775,265.81546954347635,Low_spent_Small_value_payments,156.8734020080926,2024-11-01
CUS_0x1897,35497.94_,3063.161666666667,6,7,17,2,"Debt Consolidation Loan, and Student Loan",28,13,6.86,9.0,_,2284.86,23.347720759400566,6 Years and 9 Months,Yes,39.33346977712343,222.24938278169034,Low_spent_Large_value_payments,314.73331410785295,2024-11-01
CUS_0x1929,101586.12,8278.51,8,7,5773,0,,13,8,2.28,7.0,Good,597.31,29.737543972253576,28 Years and 10 Months,No,0.0,845.5012989454821,Low_spent_Small_value_payments,272.34970105451816,2024-11-01
CUS_0x199b,16048.76,1623.3966666666668,8,10,18,7,"Debt Consolidation Loan, Not Specified, Not Specified, Payday Loan, Credit-Builder Loan, Home Equity Loan, and Mortgage Loan",45,21,11.29,14.0,Standard,1583.58,40.44191883736981,14 Years and 9 Months,Yes,72.00561250710996,72.33674830627787,Low_spent_Small_value_payments,259.68313783388885,2024-11-01
CUS_0x1a7b,88574.43000000002,7417.2025,4,5,2,1,Credit-Builder Loan,9,8,10.65,8.0,Good,1451.63,32.03979281057261,16 Years and 9 Months,No,40.5330926160328,__10000__,High_spent_Large_value_payments,829.0928009874933,2024-11-01
CUS_0x1b1a,29594.87,2493.2391666666667,5,6,7,3,"Personal Loan, Student Loan, and Credit-Builder Loan",29,9,9.69,11.0,Standard,772.83,27.679072288588124,29 Years and 11 Months,Yes,70.19507834483241,36.10702816225242,High_spent_Medium_value_payments,393.0218101595818,2024-11-01
CUS_0x1b7e,9477.76,911.8133333333334,6,9,32,-100,"Not Specified, Credit-Builder Loan, Mortgage Loan, Not Specified, Mortgage Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",26,13,22.71,13.0,_,3325.3,36.55112785430093,6 Years and 4 Months,Yes,37.29515920549584,94.09494730320722,Low_spent_Medium_value_payments,239.79122682463023,2024-11-01
CUS_0x1bac,15926.285,1591.1904166666666,4,4,11,2,"Auto Loan, and Personal Loan",14,19,19.54,5.0,Standard,1481.35,36.38451854169238,21 Years and 0 Months,Yes,14.817006678497476,178.5811736565482,Low_spent_Small_value_payments,255.72086133162102,2024-11-01
CUS_0x1c34,29987.16,2557.93,4,4,3,3,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",6,3,2.36,1.0,_,30.53,31.30274470564953,32 Years and 2 Months,No,60.3005356305808,137.6637106949272,High_spent_Small_value_payments,317.82875367449213,2024-11-01
CUS_0x1ce1,83521.24,7162.1033333333335,4,4,14,2,"Payday Loan, and Auto Loan",4,10,15.16,13.0,Standard,555.44,32.51144906318213,21 Years and 6 Months,Yes,121.27252751221762,252.7402624378552,Low_spent_Large_value_payments,612.1975433832606,2024-11-01
CUS_0x1dd9,4020402.0,2919.0166666666664,5,2,5,2,"Personal Loan, and Credit-Builder Loan",13,0,1.34,4.0,Good,630.29,38.17233204157153,16 Years and 6 Months,No,44.73008100204992,99.63292072949542,Low_spent_Medium_value_payments,284.1199068385605,2024-11-01
CUS_0x1df1,73434.92,5849.576666666668,1,5,5,-100,"Payday Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",6,3,11.93,0.0,Good,192.45,33.7340236385392,16 Years and 2 Months,No,214.4301783969348,171.90893893425,!@9#%8,448.6185493354819,2024-11-01
CUS_0x1e45,166837.64,13680.136666666667,4,3,8,0,,9,7,11.61,1.0,Good,1402.48,36.91309694597232,16 Years and 0 Months,No,0.0,256.27796938169496,High_spent_Large_value_payments,1351.7356972849718,2024-11-01
CUS_0x1f2e,41012.42,3341.7016666666664,5,4,27,7,"Payday Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Student Loan, Personal Loan, and Personal Loan",13,9,14.47,4.0,Standard,1690.55,30.687163313258814,7 Years and 11 Months,Yes,199.36780256217992,174.7952014398911,High_spent_Small_value_payments,220.00716266459565,2024-11-01
CUS_0x1fcd,66519.63,5759.302500000002,1355,3,8,2,"Student Loan, and Auto Loan",21,13,1.12,2407.0,Standard,64.27,25.97563530860677,17 Years and 11 Months,No,99.19363073791912,97.5786285452773,High_spent_Large_value_payments,619.1579907168037,2024-11-01
CUS_0x2058,14501.97,1477.4975,8,6,30,-100,"Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",21,17,17.64,6.0,Bad,4676.1,22.699017535305728,14 Years and 3 Months,Yes,35.28483111646098,139.22479893411958,Low_spent_Small_value_payments,263.24011994941947,2024-11-01
CUS_0x205a,59908.77,5251.3975,3,3,29,5,"Personal Loan, Student Loan, Credit-Builder Loan, Payday Loan, and Auto Loan",21,13,8.99,9.0,_,1323.98,38.39361592930261,9 Years and 8 Months,Yes,173.32440554243774,118.86637539156315,High_spent_Medium_value_payments,482.94896906599917,2024-11-01
CUS_0x20d0,40692.4,3686.033333333333,9,8,18,6,"Student Loan, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",29,14,1.3200000000000005,12.0,Bad,4128.29,34.81285722768242,5 Years and 11 Months,Yes,200.62661319271385,__10000__,High_spent_Small_value_payments,205.27185938412555,2024-11-01
CUS_0x20e0,12943.475,1327.6229166666667,5,5,9,6_,"Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, Payday Loan, and Payday Loan",20,14,10.6,6.0,Standard,265.36,39.22746969131425,7 Years and 4 Months,Yes,45.09082980503126,28.087069027708,High_spent_Small_value_payments,319.5843928339274,2024-11-01
CUS_0x217f,86032.17,7189.3475,3,6,7,3,"Personal Loan, Debt Consolidation Loan, and Payday Loan",6,0,3.07,1.0,Good,1177.47,38.83089690990908,31 Years and 5 Months,No,135.6166404882827,433.04554674304194,Low_spent_Medium_value_payments,430.2725627686753,2024-11-01
CUS_0x21a3,17774.97,1281.1849813547908,6,9,33,9,"Mortgage Loan, Student Loan, Auto Loan, Home Equity Loan, Mortgage Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",55,25,28.93,13.0,Bad,3183.68,38.50080934564382,10 Years and 4 Months,Yes,78.77269746366139,114.62855686917399,Low_spent_Medium_value_payments,161.98601431237404,2024-11-01
CUS_0x223c,142025.56,12010.463333333331,0,3,6,2,"Auto Loan, and Home Equity Loan",25,10,11.56,2.0,Good,318.97,35.841966594894096,31 Years and 11 Months,No,202.55778388866088,564.251118499708,Low_spent_Medium_value_payments,714.2374309449646,2024-11-01
CUS_0x228d,23357.87,2008.4891666666665,4,5,7,4,"Payday Loan, Debt Consolidation Loan, Auto Loan, and Student Loan",28,13,17.38,5.0,Standard,1290.06,26.777834483099014,6 Years and 5 Months,Yes,44.87283727805653,79.07626400710015,High_spent_Medium_value_payments,326.89981538151,2024-11-01
CUS_0x22c4,80288.08,6961.673333333332,7,10,4962,6,"Home Equity Loan, Payday Loan, Personal Loan, Student Loan, Mortgage Loan, and Home Equity Loan",15,20,19.88,8.0,Bad,2848.95,37.569531260556936,13 Years and 6 Months,Yes,400.5935007958336,189.68661414902698,High_spent_Medium_value_payments,355.8872183884726,2024-11-01
CUS_0x232b,62115.81,5064.3175,3,7,17,5,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Payday Loan",24,18,14.9,10.0,Standard,1724.19,39.625716683555815,8 Years and 2 Months,Yes,234.92839283070808,412.17982601476456,Low_spent_Small_value_payments,149.3235311545274,2024-11-01
CUS_0x2366,9126.455,490.53791666666666,10,7,33,5,"Auto Loan, Personal Loan, Auto Loan, Home Equity Loan, and Home Equity Loan",38,21,28.57,12.0,_,4997.05,34.849122721082985,9 Years and 8 Months,Yes,33.01629307281043,50.28345859080932,Low_spent_Medium_value_payments,245.75404000304687,2024-11-01
CUS_0x23e9,114614.88_,9369.24,6,6,9,3,"Debt Consolidation Loan, Auto Loan, and Payday Loan",4,9,9.06,1.0,_,1379.67,35.453779523595145,27 Years and 11 Months,Yes,180.9107226914057,191.7525812583974,High_spent_Large_value_payments,804.2606960501969,2024-11-01
CUS_0x245e,31081.62,2305.135,7,7,22,9,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Student Loan, Credit-Builder Loan, Personal Loan, and Payday Loan",49,23,_,12.0,_,2574.54,33.95522501047977,13 Years and 6 Months,Yes,230.8309148808761,231.4543185234801,Low_spent_Small_value_payments,58.22826659564373,2024-11-01
CUS_0x2551,32390.15,2580.179166666667,3,6,5,0,,10,17,8.81,4.0,Standard,596.56,28.318017044456944,29 Years and 11 Months,No,0.0,__10000__,High_spent_Small_value_payments,366.2070410091616,2024-11-01
CUS_0x2593,50173.54,4323.128333333333,6,4,11,3,"Debt Consolidation Loan, Payday Loan, and Mortgage Loan",19,16,4.09,5.0,Standard,293.88,26.60000385871821,25 Years and 8 Months,No,105.30528978798868,199.88172671901418,High_spent_Small_value_payments,387.1258168263305,2024-11-01
CUS_0x25f5,29905.94,2362.1616666666664,9,8,34,6,"Payday Loan, Not Specified, Personal Loan, Credit-Builder Loan, Not Specified, and Not Specified",27,13,20.79,13.0,Bad,2987.02,39.30091312542395,9 Years and 10 Months,Yes,123.09744018256556,211.93607479883877,Low_spent_Medium_value_payments,181.1826516852624,2024-11-01
CUS_0x2696,14982.63,1003.5525,10,8,20,285,"Student Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, and Personal Loan",28,19,17.16,7.0,Standard,2291.45,23.145491905612307,14 Years and 4 Months,NM,40.625330074067406,128.15267946363164,Low_spent_Small_value_payments,221.57724046230092,2024-11-01
CUS_0x26b1,160052.2,13580.683333333334,4,25,10,2,"Not Specified, and Student Loan",5,8,0.51,7.0,Good,1118.35,38.55765237786071,21 Years and 11 Months,No,207.8648074833567,833.6731793514674,High_spent_Small_value_payments,576.5303464985094,2024-11-01
CUS_0x2709,67556.8,5886.733333333334,3,5,10,3,"Student Loan, Credit-Builder Loan, and Auto Loan",30,18,19.44,2.0,Standard,762.85,31.788375445796117,28 Years and 0 Months,Yes,118.34863597186222,626.6379814263612,Low_spent_Small_value_payments,133.68671593511002,2024-11-01
CUS_0x27b9,28356.18,2425.015,10,9,31,7,"Payday Loan, Personal Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",36,23,16.0,12.0,Bad,4157.2,34.06293956192462,5 Years and 6 Months,Yes,140.69844312173998,29.147123157747675,High_spent_Large_value_payments,312.65593372051234,2024-11-01
CUS_0x2854,15706.805,1192.9004166666666,3,5,4,2,"Auto Loan, and Personal Loan",14,4,0.57,9.0,Good,282.44,37.48949510590728,28 Years and 5 Months,No,23.47255561005396,104.50459767952587,Low_spent_Medium_value_payments,271.31288837708684,2024-11-01
CUS_0x2877,80591.2,6453.9333333333325,4,4,32,2,"Student Loan, and Auto Loan",27,8,9.62,8.0,_,2024.84,31.905991973665444,13 Years and 9 Months,Yes,97.89725769153412,565.2692953119252,Low_spent_Medium_value_payments,262.22678032987403,2024-11-01
CUS_0x28b3,37983.12,3398.26,7,1131,32,2,"Home Equity Loan, and Personal Loan",31,24,10.36,11.0,Bad,1629.11,37.38864673832301,9 Years and 4 Months,Yes,50.43795578483841,193.48182687182097,Low_spent_Small_value_payments,385.9062173433406,2024-11-01
CUS_0x28e1,34526.09,2908.174166666666,5,4,19,3,"Not Specified, Personal Loan, and Home Equity Loan",13,14,14.74,10.0,Standard,938.23,27.14253679831804,18 Years and 5 Months,Yes,70.15698258447321,190.65495974591943,Low_spent_Large_value_payments,300.005474336274,2024-11-01
CUS_0x29a3,15734.68,1017.1568876730324,8,7,1922,7,"Not Specified, Debt Consolidation Loan, Student Loan, Payday Loan, Personal Loan, Mortgage Loan, and Personal Loan",50,21,23.82,12.0,Bad,4060.73,22.748833142396013,3 Years and 9 Months,Yes,104.49008790611832,57.662508665837066,High_spent_Small_value_payments,215.03618242167886,2024-11-01
CUS_0x29ae,75723.81,5280.94660758938,5,7,1,0,,7,20,-0.040000000000000036,6.0,Good,1198.09,40.92497843850013,33 Years and 6 Months,No,860.3708924106207,211.85030025503812,High_spent_Medium_value_payments,652.2814497449621,2024-11-01
CUS_0x2a5d,95610.81,8262.567500000001,6,4,5,5,"Student Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",17,8_,17.43,9.0,Standard,383.55,39.9086480004714,20 Years and 6 Months,Yes,276.31954552712403,435.2926343088889,High_spent_Small_value_payments,374.6445701639871,2024-11-01
CUS_0x2a67,78769.32,6277.1100000000015,8,5,20,0,,11,20,11.66,3.0,Standard,45.87,30.542989210261197,25 Years and 2 Months,No,0.0,478.3407116336203,Low_spent_Large_value_payments,419.3702883663798,2024-11-01
CUS_0x2b54,21339.42,2038.285,7,7,20,0,,5,20,_,5.0,Standard,570.25,36.69852935676218,33 Years and 4 Months,Yes,0.0,192.28039577924343,Low_spent_Small_value_payments,301.54810422075656,2024-11-01
CUS_0x2bb0,44318.92,3491.2433333333333,6,6,8,0,,9,9,15.55,4.0,_,1127.35,34.7449034648962,29 Years and 0 Months,Yes,0.0,70.33292021398493,High_spent_Medium_value_payments,505.46957982893247,2024-11-01
CUS_0x2bb2,57864.6,4559.05,7,7,13,3,"Debt Consolidation Loan, Mortgage Loan, and Not Specified",10,12,17.16,4.0,Standard,539.17,28.271038356899105,31 Years and 5 Months,Yes,75.02216000848023,331.7081960697145,Low_spent_Small_value_payments,339.1746439218053,2024-11-01
CUS_0x2c74,9110.175,753.18125,7,7,33,6,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, Payday Loan, and Home Equity Loan",42,24,26.8,12.0,Bad,1814.67,38.593323900032615,19 Years and 5 Months,Yes,39.014965427153406,36.85077366315893,Low_spent_Small_value_payments,289.4523859096877,2024-11-01
CUS_0x2ce6,143570.8,12000.233333333332,1,4,5,2,"Credit-Builder Loan, and Not Specified",16,2,9.34,2.0,Good,1331.5,29.29630461085442,32 Years and 6 Months,No,123.31105609057316,797.7538321344788,High_spent_Small_value_payments,538.9584451082815,2024-11-01
CUS_0x2d16,15335.895,1023.99125,0,7,12,-100,"Student Loan, Auto Loan, and Home Equity Loan",4,0,3.16,6.0,Good,628.85,36.31813567731674,23 Years and 8 Months,No,67968.0,58.772462812448644,Low_spent_Small_value_payments,298.255382646643,2024-11-01
CUS_0x2d94,19835.93,1531.9941666666666,2,3,1,0,,12,6,3.09,0.0,Good,1385.49,27.158715054078,25 Years and 8 Months,No,0.0,198.4279978357357,Low_spent_Small_value_payments,244.77141883093097,2024-11-01
CUS_0x2da2,20318.97_,1463.2475000000004,3,3,17,6,"Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Auto Loan, Personal Loan, and Payday Loan",13,13,16.14,13.0,Standard,2097.84,39.09683599391328,12 Years and 5 Months,Yes,94.5700224480482,86.2864577183239,Low_spent_Small_value_payments,255.4682698336279,2024-11-01
CUS_0x2ddc,38392.87_,3343.4058333333337,3,5,9,-100,"Payday Loan, and Credit-Builder Loan",5,9,11.8,1.0,Good,883.37,39.74308192862306,27 Years and 6 Months,No,52.65696427161763,87.39048670317914,High_spent_Medium_value_payments,444.2931323585366,2024-11-01
CUS_0x2dec,7698.58,731.5483333333333,9,10,29,5,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",59,15,22.86,12.0,Bad,2573.23,30.7940062377647,5 Years and 6 Months,Yes,26.68874976589489,46.903388560756476,High_spent_Small_value_payments,259.562695006682,2024-11-01
CUS_0x2e0e,61085.5,4842.458333333333,8,5,8,3,"Not Specified, Home Equity Loan, and Payday Loan",9,12,11.95,4.0,Good,293.01,36.889909742679855,23 Years and 11 Months,No,98.80792649697564,40.40775852824968,High_spent_Large_value_payments,585.030148308108,2024-11-01
CUS_0x2e31,63206.72,5309.2266666666665,9,8,27,8,"Student Loan, Personal Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",41,15,26.48,13.0,Bad,4523.88,40.441591641948,13 Years and 8 Months,Yes,231.290193338046,339.6836985287578,High_spent_Small_value_payments,219.94877479986286,2024-11-01
CUS_0x2e53,70883.44,5663.953333333334,4,4,10,3,"Personal Loan, Personal Loan, and Payday Loan",6,12,10.23,2.0,Standard,604.77,32.120692360437424,30 Years and 3 Months,No,97.13399701172608,444.10974092826444,Low_spent_Large_value_payments,295.15159539334286,2024-11-01
CUS_0x2e98,43734.68_,3650.556666666667,0,5,5,1,Mortgage Loan,13,11,9.33,3.0,Good,1016.51,37.606698306061006,24 Years and 8 Months,No,19.844233033078226,83.81787263016362,High_spent_Large_value_payments,501.39356100342485,2024-11-01
CUS_0x2eb0,26980.83,2363.4025,7,3,6,2,"Payday Loan, and Debt Consolidation Loan",10,13,3.41,5.0,_,156.14,37.43371731874812,17 Years and 3 Months,NM,38.55262710883043,217.54965188837107,Low_spent_Large_value_payments,250.23797100279853,2024-11-01
CUS_0x2eb7,19963.97,1477.664166666667,5,10,31,5,"Auto Loan, Payday Loan, Not Specified, Student Loan, and Home Equity Loan",11,9,15.32,12.0,Standard,1983.53,32.427651129496674,10 Years and 0 Months,Yes,52.60022673725382,85.31992215032349,Low_spent_Large_value_payments,279.8462677790894,2024-11-01
CUS_0x2f53,38580.05,2928.5767626891384,0,5,4,1,Payday Loan,9,5,2.7300000000000004,4.0,Good,211.92,23.622611639340764,28 Years and 6 Months,No,472.6526136867608,199.95085693469056,Low_spent_Small_value_payments,412.3243500227446,2024-11-01
CUS_0x2f9d,7555.45,769.6208333333333,8,6,926,6,"Not Specified, Personal Loan, Home Equity Loan, Auto Loan, Mortgage Loan, and Credit-Builder Loan",32,18,9.4,16.0,Bad,3371.11,28.47067287324905,9 Years and 4 Months,Yes,33.799504337518066,38.16776605316512,Low_spent_Medium_value_payments,284.9948129426501,2024-11-01
CUS_0x30ab,42079.65,3561.6375,4,7,6,2,"Credit-Builder Loan, and Student Loan",7,14,18.34,5.0,Standard,1460.57,31.90828429436516,18 Years and 5 Months,Yes,53.36083741192754,82.49240640852696,High_spent_Medium_value_payments,470.31050617954537,2024-11-01
CUS_0x30db,24744.78,2101.065,3,7,5,3,"Payday Loan, Student Loan, and Not Specified",23,21,23.95,2.0,_,134.1,31.44241817657057,25 Years and 10 Months,Yes,61.49631840057334,46.329639295691784,High_spent_Medium_value_payments,352.2805423037349,2024-11-01
CUS_0x3121,42847.79,3782.649166666666,4,7,2,-100,"Home Equity Loan, and Credit-Builder Loan",1,7,9.81,9.0,Good,181.47,40.51321419556108,21 Years and 2 Months,No,52.27619536504776,__10000__,High_spent_Large_value_payments,535.8641136234423,2024-11-01
CUS_0x32ac,34204.39,2792.3658333333333,8,4,19,4,"Debt Consolidation Loan, Payday Loan, Personal Loan, and Not Specified",24,13,15.31,0.0,_,1131.43,23.7901040243402,26 Years and 6 Months,Yes,108.58216277921964,307.61892989469766,Low_spent_Small_value_payments,153.03549065941604,2024-11-01
CUS_0x32ad,56200.53,4544.3775,307,8,31,7,"Auto Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Mortgage Loan, Not Specified, and Student Loan",40,25,18.22,7.0,Bad,4968.17,34.83477703443379,1 Years and 8 Months,Yes,257.1125833328604,72.55038199166579,Low_spent_Small_value_payments,374.77478467547377,2024-11-01
CUS_0x345b,11993705.0,1157.9025,4,7,14,4,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, and Home Equity Loan",19,16,17.66,10.0,_,471.81,28.890304694213057,14 Years and 9 Months,Yes,52.02492382676536,85.47998569773479,Low_spent_Small_value_payments,268.28534047549994,2024-11-01
CUS_0x34aa,20833.19,1664.0991666666666,6,6,34,5,"Auto Loan, Mortgage Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",36,22,16.02,9.0,Bad,4987.19,37.06986883766064,4 Years and 4 Months,NM,77.59130261824843,71.61593256461347,Low_spent_Small_value_payments,307.20268148380484,2024-11-01
CUS_0x351d,146771.72,12197.976666666667,5,4,19,2,"Credit-Builder Loan, and Payday Loan",5,9,4.72,1.0,Standard,48.79,39.45294047555504,29 Years and 10 Months,No,194.96003355240032,420.9908375872107,High_spent_Medium_value_payments,853.8467955270559,2024-11-01
