Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x18a2,18769.1,1460.0916666666665,5,3,21,7,"Student Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Student Loan, Personal Loan, and Not Specified",27,22,15.87,10.0,Standard,2590.93,36.33292276605413,14 Years and 4 Months,NM,81.02132581492835,35.98046034522922,High_spent_Large_value_payments,269.0073805065091,2024-09-01
CUS_0x19a9,14128.41,1403.3675,6,5,29,9,"Personal Loan, Payday Loan, Auto Loan, Student Loan, Student Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, and Student Loan",25,19,24.2,12.0,_,3127.87,36.5850584148659,13 Years and 2 Months,Yes,93.95697677048248,88.74993310477112,Low_spent_Large_value_payments,227.6298401247464,2024-09-01
CUS_0x1a71,15580.41,1048.3675,9,9,16,9,"Credit-Builder Loan, Not Specified, Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",58,16,30.57,13.0,_,4319.35_,23.56799975082341,6 Years and 4 Months,Yes,112.513721323882,48.11665626111495,Low_spent_Small_value_payments,234.2063724150031,2024-09-01
CUS_0x1ad9,19386.02,1858.5016666666668,4,4,7,3,"Payday Loan, Student Loan, and Credit-Builder Loan",5,15,9.74,11.0,Standard,2438.26,39.70864325690896,15 Years and 0 Months,Yes,40.00925124928242,20.548776545274716,High_spent_Large_value_payments,365.2921388721096,2024-09-01
CUS_0x1b2a,16603.43,1205.6191666666666,8,10,30,3,"Student Loan, Payday Loan, and Home Equity Loan",26,9,19.81,16.0,Standard,2056.83,41.34469313006159,11 Years and 7 Months,Yes,31.8557324803238,__10000__,Low_spent_Medium_value_payments,266.2753185131018,2024-09-01
CUS_0x1b3b,76624.48,6123.373333333332,0,2,8,0,,13,12,2.82,8.0,Good,781.42,33.0127125141646,18 Years and 0 Months,No,0.0,193.69688874390945,High_spent_Medium_value_payments,668.6404445894239,2024-09-01
CUS_0x1bb6,9163.96,806.6633333333333,6,10,23,2,"Payday Loan, and Debt Consolidation Loan",20,18,10.93,6.0,Standard,1685.88,35.677492506477776,6 Years and 6 Months,Yes,14.377701129115133,23.25909899993948,High_spent_Medium_value_payments,293.02953320427866,2024-09-01
CUS_0x1c7a,19568.09,1765.674166666667,6,9,34,9,"Mortgage Loan, Student Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Home Equity Loan, and Not Specified",33,17,16.48,17.0,_,3398.95,35.569310205251085,3 Years and 8 Months,Yes,125.49397651201522,17.775683014743162,High_spent_Large_value_payments,273.2977571399083,2024-09-01
CUS_0x1cd7,22265.03_,1723.4191666666666,6,5,18,3,"Personal Loan, Mortgage Loan, and Not Specified",16,16,19.48,4.0,Standard,1337.06,26.34012275522232,12 Years and 2 Months,Yes,50549.0,47.542968451566885,High_spent_Medium_value_payments,339.57982770206837,2024-09-01
CUS_0x1d13,73314.6,6180.55,10,8,20,8,"Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, Personal Loan, Payday Loan, Not Specified, Not Specified, and Not Specified",18,23,18.61,12.0,Bad,4709.8,30.81175576017124,12 Years and 2 Months,Yes,465.8283279534679,41.004031904056646,High_spent_Large_value_payments,351.2226401424756,2024-09-01
CUS_0x1d2b,26217.46,1930.7883333333327,8,3,18,2,"Student Loan, and Debt Consolidation Loan",11,17,8.81,4.0,Standard,1135.43,29.167515564371925,27 Years and 4 Months,NM,27.045547412550288,107.07606334064741,Low_spent_Small_value_payments,348.95722258013564,2024-09-01
CUS_0x1d70,19563.14,1902.2616666666663,8,7,29,6,"Student Loan, Payday Loan, Credit-Builder Loan, Not Specified, Personal Loan, and Payday Loan",29,24,2.32,11.0,Bad,2375.12,38.32497383791436,6 Years and 5 Months,Yes,64.79136581290416,108.99451447590909,Low_spent_Large_value_payments,286.44028637785345,2024-09-01
CUS_0x1d8d,17137.57,1617.1308333333334,8,7,34,9,"Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Auto Loan, Student Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",21,20,25.45,16.0,_,3680.6,33.986471176288624,9 Years and 4 Months,Yes,119.5320319672674,182.67304785256175,Low_spent_Small_value_payments,149.50800351350418,2024-09-01
CUS_0x1e98,114082.64,9508.886666666667,6,3,9,0,,27,3881,10.61,3.0,Standard,44.01,41.35218098783186,22 Years and 0 Months,No,0.0,370.12799913045393,High_spent_Medium_value_payments,830.7606675362127,2024-09-01
CUS_0x1ebf,17830.415,1229.8679166666668,4,5,4,2_,"Not Specified, and Payday Loan",2,8,14.45,2.0,_,1281.41,23.32759210065024,32 Years and 4 Months,No,17.613736696518426,34.99230158833095,High_spent_Medium_value_payments,320.3807533818173,2024-09-01
CUS_0x1eea,8439.33,554.2775,6,9,15,6,"Credit-Builder Loan, Student Loan, Personal Loan, Not Specified, Payday Loan, and Auto Loan",28,23,16.6,9.0,Bad,1414.43,28.1803441584901,19 Years and 8 Months,Yes,35.343874737167994,__10000__,Low_spent_Medium_value_payments,273.2700970240554,2024-09-01
CUS_0x1f4a,102023.4,8535.949999999999,6,5,6,0,,16,20,11.41,8.0,Good,271.96,28.98956696960245,22 Years and 6 Months,No,0.0,398.65619022157415,High_spent_Small_value_payments,714.9388097784257,2024-09-01
CUS_0x211c,20628.55,1539.0458333333331,4,4,9,4,"Debt Consolidation Loan, Payday Loan, Payday Loan, and Mortgage Loan",10,10,10.69,5.0,Standard,1276.97,29.85449609359372,33 Years and 3 Months,Yes,52.3759436722908,137.61365868426032,!@9#%8,233.91498097678226,2024-09-01
CUS_0x21b1,34847.84,3037.986666666666,2,4,6,1,Credit-Builder Loan,3,4,5.42,2.0,Good,605.03,32.933856293622235,27 Years and 2 Months,No,18.816214573128885,218.90434353388733,Low_spent_Small_value_payments,356.07810855965045,2024-09-01
CUS_0x21c0,22084.56,1743.38,0,7,9,0,,6,11,11.24,4.0,Good,1234.3,33.56795502046933,29 Years and 10 Months,No,0.0,72.6087614795453,Low_spent_Medium_value_payments,381.7292385204547,2024-09-01
CUS_0x21df,76850.25,6174.1875,5,4,6,3,"Not Specified, Mortgage Loan, and Student Loan",19,10,0.88,3.0,Standard,1112.24,24.358720426272026,22 Years and 8 Months,Yes,139.61441099036034,216.9258221695205,Low_spent_Large_value_payments,530.8785168401191,2024-09-01
CUS_0x2219,161007.32,13305.276666666668,4,2,11,4,"Payday Loan, Personal Loan, Credit-Builder Loan, and Auto Loan",6,1,-2.55,3.0,Good,615.92,30.222210541048995,19 Years and 11 Months,No,421.180407832645,232.9534266089307,High_spent_Large_value_payments,916.3938322250913,2024-09-01
CUS_0x22cf,14075.83,876.9858333333334,7,10,19,5,"Not Specified, Student Loan, Credit-Builder Loan, Student Loan, and Student Loan",20,23,17.14,17.0,Bad,1333.74,23.95753729495906,13 Years and 10 Months,Yes,31.005245991897432,63.19206708488287,Low_spent_Large_value_payments,263.501270256553,2024-09-01
CUS_0x23b4,68690.08,5588.173333333332,7,8,19,9,"Debt Consolidation Loan, Not Specified, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Payday Loan, Payday Loan, and Debt Consolidation Loan",48,24,3.63,10.0,_,2042.65,36.758721152907135,20 Years and 0 Months,Yes,380.78807446221833,193.6007942888645,High_spent_Medium_value_payments,234.42846458225048,2024-09-01
CUS_0x2418,77253.54,6301.794999999999,2,7,12,2,"Mortgage Loan, and Debt Consolidation Loan",13,2,4.28,6.0,Good,565.23,33.62400375349521,21 Years and 0 Months,No,85.98323032673036,459.6504255797154,Low_spent_Large_value_payments,354.5458440935543,2024-09-01
CUS_0x243e,14542.23,1070.8525,7,5,16,-100,"Mortgage Loan, Debt Consolidation Loan, and Home Equity Loan",59,15,15.079999999999998,13.0,Bad,1482.46,27.83440251266129,16 Years and 8 Months,Yes,18.26578152551848,100.0996847546783,Low_spent_Medium_value_payments,268.7197837198032,2024-09-01
CUS_0x2467,61279.77,4669.55247799848,6,3,17,5,"Debt Consolidation Loan, Payday Loan, Mortgage Loan, Auto Loan, and Home Equity Loan",14,11,12.39,9.0,Standard,1836.43,34.86639793817838,10 Years and 0 Months,Yes,430.7167009750384,165.82871997426253,!@9#%8,470.6528888724154,2024-09-01
CUS_0x246d,45253.14,3559.095,8,7,32,6,"Auto Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",32,16,22.98,6.0,Bad,3970.04,34.13630203851833,5 Years and 2 Months,Yes,55894.0,159.650500312846,High_spent_Small_value_payments,272.0476871727892,2024-09-01
CUS_0x253a,50050.83,4085.9025,9,10,20,5,"Student Loan, Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",25,16,17.45,8.0,Bad,3419.1,26.29881098092433,4 Years and 8 Months,NM,190.44506015176572,93.05201406849922,High_spent_Large_value_payments,365.093175779735,2024-09-01
CUS_0x2561,37937.56,3129.463333333333,10,6,30,9,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Not Specified, Student Loan, Student Loan, Auto Loan, Home Equity Loan, and Home Equity Loan",41,24,22.29,6.0,Bad,3339.22,25.045374199952917,6 Years and 9 Months,Yes,243.08306836999043,57.50478074174814,!@9#%8,252.35848422159472,2024-09-01
CUS_0x2568,20707.77,1610.6475,8,5,34,7,"Auto Loan, Mortgage Loan, Not Specified, Student Loan, Payday Loan, Payday Loan, and Payday Loan",5,11,14.3,10.0,Standard,1520.82,27.740016697425247,16 Years and 4 Months,Yes,78.62908711625838,70.43075825753213,Low_spent_Medium_value_payments,292.0049046262095,2024-09-01
CUS_0x25aa,29233.34,2637.1116666666667,6,4,17,3,"Student Loan, Debt Consolidation Loan, and Payday Loan",9,11,8.9,5.0,_,96.31,28.26216337344512,9 Years and 11 Months,Yes,50.71445531569465,232.83089261028897,Low_spent_Large_value_payments,250.16581874068302,2024-09-01
CUS_0x25e3,75354.48,6563.54,8,10,31,9,"Mortgage Loan, Personal Loan, Personal Loan, Student Loan, Mortgage Loan, Credit-Builder Loan, Payday Loan, Auto Loan, and Home Equity Loan",62,22,9.01,7.0,Bad,2697.9,33.071387453886665,10 Years and 0 Months,Yes,349.8449420802257,249.0437272313048,Low_spent_Medium_value_payments,337.4653306884695,2024-09-01
CUS_0x25f7,65668.78_,5238.3983333333335,2,6,4,4_,"Personal Loan, Credit-Builder Loan, Payday Loan, and Mortgage Loan",13,10,7.36,2.0,Good,1261.43,37.9622654868345,29 Years and 3 Months,NM,135.1487396477076,317.5749390456422,High_spent_Medium_value_payments,471.3597393975903,2024-09-01
CUS_0x2625,61461.18000000001,4834.765,6,6,34,9,"Personal Loan, Auto Loan, Mortgage Loan, Personal Loan, Debt Consolidation Loan, Personal Loan, Student Loan, Home Equity Loan, and Payday Loan",56,18,5.5,15.0,_,4299.1,30.60639776242983,6 Years and 0 Months,Yes,450.6386078005373,166.61778435605834,High_spent_Medium_value_payments,116.22010784340445,2024-09-01
CUS_0x268b,61035.4,5140.283333333334,9,5,21,4,"Payday Loan, Payday Loan, Payday Loan, and Student Loan",58,27,9.64,10.0,Bad,2490.34,37.54670419671723,6 Years and 9 Months,Yes,186.8174693349688,690.9913416027118,High_spent_Medium_value_payments,441.3469904666449,2024-09-01
CUS_0x26d2,119848.77,10224.3975,5,2,10,1,Personal Loan,9,10,5.75,6.0,Good,1049.14,31.50488336659894,18 Years and 2 Months,No,55.85943763032421,137.0199051678138,High_spent_Large_value_payments,1069.5604072018618,2024-09-01
CUS_0x270c,9822.235,1057.5195833333332,10,5,22,6,"Student Loan, Auto Loan, Personal Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",46,15,20.99,13.0,Bad,4960.88,31.62250934851588,12 Years and 10 Months,Yes,44.08872736169317,71.07795363904695,Low_spent_Small_value_payments,280.5852773325932,2024-09-01
CUS_0x278b,88406.34,7113.195,2,7,2865,4,"Home Equity Loan, Not Specified, Personal Loan, and Payday Loan",15,0,4.0600000000000005,3.0,Good,1273.15,26.064923364985862,31 Years and 7 Months,No,242.2368498447588,457.1300767357337,Low_spent_Medium_value_payments,291.95257341950736,2024-09-01
CUS_0x27fa,31280.63,2499.7191666666668,8,4,11,1,Home Equity Loan,16,8,9.15,8.0,Standard,385.83,34.7982720443798,25 Years and 4 Months,Yes,21.39713946894855,192.112458285152,Low_spent_Small_value_payments,326.46231891256616,2024-09-01
CUS_0x2829,64901.37_,5298.4475,3,232,20,0,,19,18,2.94,3.0,Standard,442.06,29.145533643409948,31 Years and 5 Months,Yes,0.0,126.2630360212765,High_spent_Large_value_payments,643.5817139787235,2024-09-01
CUS_0x28ef,34406.64,2603.7755656772283,3,6,20,6,"Debt Consolidation Loan, Personal Loan, Payday Loan, Home Equity Loan, Personal Loan, and Mortgage Loan",21,14,23.29,8.0,Standard,1598.71,25.58803943777369,17 Years and 2 Months,Yes,426.8808125161486,176.98719376321628,Low_spent_Large_value_payments,250.39842804340668,2024-09-01
CUS_0x298f,30365.13,2353.4275,4,1,7,-100,"Payday Loan, Not Specified, and Home Equity Loan",14,3,7.68,4.0,Good,1224.77,21.76146039281015,28 Years and 4 Months,No,44.32074352168933,__10000__,Low_spent_Medium_value_payments,256.29547071997047,2024-09-01
CUS_0x2996,41027.94,3177.995000000001,4,5,2,1,Payday Loan,6,-2,1.52,9.0,Good,698.33,40.68252723834455,24 Years and 10 Months,No,31.72911294100924,131.7037493199668,!@9#%8,404.366637739024,2024-09-01
CUS_0x29ac,93131.94,7871.995,2,6,8,4,"Not Specified, Home Equity Loan, Debt Consolidation Loan, and Payday Loan",1,8,3.51,6.0,Good,1097.18,30.2653115713767,29 Years and 5 Months,No,269.50418923522943,65.39899660005142,High_spent_Large_value_payments,692.2963141647192,2024-09-01
CUS_0x29b5,120497.52,10203.46,0,5,8,3,"Payday Loan, Not Specified, and Debt Consolidation Loan",2,2,11.29,4.0,Good,487.77,25.75581174172565,23 Years and 11 Months,No,232.7415707951863,281.67425767643033,!@9#%8,755.9301715283833,2024-09-01
CUS_0x2a8e,17433.615,1678.8012500000002,1,4,2,2,"Credit-Builder Loan, and Mortgage Loan",9,6,6.87,0.0,Good,1037.05,27.11760723168469,29 Years and 8 Months,No,28.579644404032216,31.099161695481637,High_spent_Medium_value_payments,358.2013189004862,2024-09-01
CUS_0x2b00,28497.51,2542.7925,4,6,4,1,Personal Loan,14,8,3.67,4.0,Good,288.92,36.59187339242238,20 Years and 8 Months,No,21.64862508182928,171.11857859730694,Low_spent_Large_value_payments,331.51204632086376,2024-09-01
CUS_0x2b1c,39305.86,3484.488333333333,7,6,5,2,"Debt Consolidation Loan, and Student Loan",27,15,13.329999999999998,3.0,_,1365.29,34.816497214561075,20 Years and 4 Months,NM,64.40514455373912,83.14636466185887,High_spent_Medium_value_payments,450.89732411773537,2024-09-01
CUS_0x2b57,29337.5,2321.7916666666665,9,7,20,7,"Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Mortgage Loan",25,24,1.41,15.0,Bad,1784.61,32.35806646002741,15 Years and 4 Months,Yes,164.31350066652166,306.148408684995,Low_spent_Small_value_payments,51.71725731515002,2024-09-01
CUS_0x2b62,110924.58,9113.715,4,7,2,0,,23,15,11.36,5.0,Good,1326.13,38.71094441628936,20 Years and 6 Months,No,0.0,543.9537792518666,Low_spent_Small_value_payments,657.4177207481334,2024-09-01
CUS_0x2c8d,29097.82,2398.818333333333,6,6,11,4,"Not Specified, Credit-Builder Loan, Personal Loan, and Student Loan",15,13,7.79,5.0,Standard,1079.72,27.92587788811209,17 Years and 6 Months,Yes,82.27811007745731,303.49131342035264,Low_spent_Small_value_payments,144.11240983552344,2024-09-01
CUS_0x2ded,160591.24,13214.603333333333,3,5,12,4,"Personal Loan, Payday Loan, Mortgage Loan, and Credit-Builder Loan",11,2,2.33,3.0,Good,71.77,26.157704595013136,33 Years and 4 Months,No,78278.0,1785.786788069584,!@9#%8,1023.4531056964747,2024-09-01
CUS_0x2ee0,31731.94_,2629.328333333333,5,6,10,3,"Payday Loan, Student Loan, and Credit-Builder Loan",25,12,11.51,3.0,Standard,889.42,33.63265078881591,26 Years and 10 Months,No,75.0023106523225,81.08476234418627,High_spent_Small_value_payments,366.84576033682447,2024-09-01
CUS_0x2eed,122760.66,10422.055,0,4,4,3,"Auto Loan, Credit-Builder Loan, and Debt Consolidation Loan",24,11,11.66,3.0,Good,707.79,42.00715299019185,17 Years and 10 Months,No,243.77455274783603,123.39341673237955,High_spent_Large_value_payments,915.0375305197844,2024-09-01
CUS_0x2efd,38860.98,3478.4150000000004,5,7,17,1,Mortgage Loan,7,8,13.32,8.0,Standard,1008.6,38.54655177450476,31 Years and 4 Months,Yes,24.208169816408237,114.22198617231251,High_spent_Medium_value_payments,459.4113440112793,2024-09-01
CUS_0x2f21,19833.55,1674.7958333333331,7,7,23,4,"Not Specified, Home Equity Loan, Auto Loan, and Credit-Builder Loan",31,20,2.88,9.0,Bad,1316.95,33.039237136276505,7 Years and 2 Months,Yes,50.840059486226245,67.39172514718507,!@9#%8,339.24779869992204,2024-09-01
CUS_0x2f3d,134596.34999999998,10344.584852305044,57,6,4,1,Auto Loan,7,8,3.44,1.0,Good,1285.14,32.49532646043204,19 Years and 6 Months,No,1242.7222333327188,320.3455031581455,Low_spent_Medium_value_payments,1001.8461612040893,2024-09-01
CUS_0x2f7d,90960.56,7498.046666666666,3,7,15,4,"Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",13,10,17.1,5.0,Standard,836.37,26.440729610565025,32 Years and 11 Months,Yes,299.6585696335902,264.5845012642357,High_spent_Medium_value_payments,435.5615957688408,2024-09-01
CUS_0x2fb1,105151.32,8861.61,6,3,11,0,,20,15,8.78,9.0,Standard,689.43,31.137522082460656,31 Years and 5 Months,Yes,0.0,582.7565775378323,Low_spent_Small_value_payments,593.4044224621678,2024-09-01
CUS_0x30fd,43074.48,3315.5399999999995,7,5,10,4,"Not Specified, Student Loan, Not Specified, and Mortgage Loan",18,8,11.31,6.0,Standard,2572.44,30.829708357388988,16 Years and 6 Months,Yes,121.33525238650633,291.5980179783163,Low_spent_Small_value_payments,208.62072963517738,2024-09-01
CUS_0x316a,14925.68,1480.8066666666666,8,10,21,7,"Personal Loan, Student Loan, Auto Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",41,8,15.75,13.0,Standard,2447.6,31.233123787431087,20 Years and 6 Months,Yes,51.062772698009866,180.02617176175536,Low_spent_Small_value_payments,206.99172220690144,2024-09-01
CUS_0x32d1,58267.23,4943.6025,8,6,17,4_,"Student Loan, Student Loan, Not Specified, and Payday Loan",25,9,17.98,7.0,Standard,1896.36,34.925115862215726,15 Years and 4 Months,Yes,109.7203505856248,120.33610095411352,High_spent_Small_value_payments,524.3037984602616,2024-09-01
CUS_0x330a,22225113.0,3798.6925,6,9,28,4,"Auto Loan, Mortgage Loan, Student Loan, and Credit-Builder Loan",45,22,5.91,12.0,Bad,2001.71,32.0772597685291,10 Years and 9 Months,Yes,80.11142370706325,212.56540102079055,Low_spent_Medium_value_payments,367.1924252721461,2024-09-01
CUS_0x339e,86971.56,7053.63,8,5,4,1,Not Specified,24,19,2.98,4.0,_,333.78,31.706321259050107,20 Years and 10 Months,No,38.44517562219672,891.5717618641621,Low_spent_Small_value_payments,65.34606251364119,2024-09-01
CUS_0x33b0,179317.04,15091.086666666668,0,6,7,1,Mortgage Loan,15,3,1.54,5.0,_,80.93,36.25932651086943,31 Years and 3 Months,No,142.7870625059538,142.52927663744146,High_spent_Large_value_payments,1463.7923275232718,2024-09-01
CUS_0x3518,38250.71,2941.5591666666664,1,7,8,3,"Auto Loan, Personal Loan, and Mortgage Loan",15,-1,0.76,7.0,Good,1464.74,26.50961059249845,25 Years and 6 Months,No,91.48681025211955,365.3691862116575,Low_spent_Small_value_payments,127.2999202028897,2024-09-01
CUS_0x3553,97791.42_,7449.469346853578,6,6,12,0,,18,8,17.92,1.0,Standard,107.41,33.89444259920451,27 Years and 9 Months,Yes,629.8156531464217,110.31820362533672,High_spent_Medium_value_payments,947.6102963746632,2024-09-01
CUS_0x3562,43436.27,3487.689166666666,0,1,5,2,"Not Specified, and Mortgage Loan",6,2,8.19,4.0,Good,63.92,26.30116756262102,17 Years and 6 Months,No,58.41158774117607,55.901305287144034,High_spent_Medium_value_payments,484.45602363834655,2024-09-01
CUS_0x3586,17476.72,1549.3933333333334,8,7,5,2,"Auto Loan, and Personal Loan",1,19,13.23,5.0,Standard,1470.22,36.08948571324935,27 Years and 5 Months,NM,24.914186274761462,104.38726069204964,Low_spent_Medium_value_payments,305.63788636652225,2024-09-01
CUS_0x35b4,7912.96_,751.4133333333333,7,6,22,-100,"Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",34,23,1.76,2362.0,_,2352.07,30.09482526407102,7 Years and 3 Months,Yes,12.9563885942534,97.70438565991466,Low_spent_Small_value_payments,254.48055907916532,2024-09-01
